sample_idx,baseline,flip_action_x,scale_action_0.01x,scale_action_0.05x,scale_action_y_0.25x,scale_action_y_0.1x,zero_action_y,scale_action_2x,scale_action_15x,scale_action_20x,random_action,obs_gaussian_0.01,add_0.02_all,add_0.04_all,add_0.10_all,add_0.20_all
69,0.23950298130512238,0.21104252338409424,1.3240430355072021,1.2062904834747314,1.0332924127578735,1.3073780536651611,1.4350224733352661,2.87054443359375,669.8320922851562,945.5530395507812,22.764999389648438,0.46794721484184265,0.2172139436006546,0.36570581793785095,1.7074592113494873,4.837425708770752
70,0.07249493896961212,3.909836530685425,2.535773515701294,2.109384059906006,0.808459460735321,0.9014824628829956,1.1360934972763062,6.700541973114014,951.652587890625,1744.56591796875,4.9918532371521,0.9074898958206177,0.0456763431429863,0.04606587439775467,0.417377233505249,3.905252456665039
71,0.19514426589012146,1.7211651802062988,1.429592251777649,1.2576007843017578,0.7323734760284424,0.7831676006317139,0.9240546226501465,0.7450703382492065,340.990234375,511.42816162109375,19.02472686767578,0.4137125313282013,0.2701960802078247,0.2813190817832947,1.2996608018875122,4.18400764465332
72,0.08838935196399689,1.1418806314468384,0.5656848549842834,0.49691447615623474,0.6242398619651794,0.8917235136032104,0.9437771439552307,2.7802200317382812,323.65057373046875,576.236572265625,3.119791030883789,0.09161430597305298,0.1315508782863617,0.16096419095993042,0.30817267298698425,0.5710400938987732
73,0.2855491638183594,1.483954906463623,0.45417457818984985,0.4776303470134735,0.2080935537815094,0.1985456943511963,0.21214723587036133,0.6184449195861816,44.453182220458984,69.68963623046875,0.7740360498428345,0.7928861379623413,0.4172942340373993,0.6090437769889832,0.7519328594207764,0.5351887345314026
74,0.02903280220925808,0.13738922774791718,1.7357587814331055,1.9422643184661865,1.6352699995040894,1.8358781337738037,2.1495301723480225,15.99742317199707,1302.953369140625,2421.227783203125,7.578137397766113,0.3605699837207794,0.12060826271772385,0.4269838333129883,2.0012149810791016,6.25483512878418
75,0.03219366446137428,4.349123954772949,3.2197213172912598,3.00447940826416,1.8817994594573975,2.149907350540161,2.194453239440918,23.653596878051758,1778.31640625,3464.12744140625,4.786137580871582,1.541070580482483,0.033907290548086166,0.09080258011817932,0.6084244847297668,4.641229629516602
76,0.03882378712296486,0.5916032195091248,3.3471450805664062,3.097132921218872,2.712456226348877,3.130369186401367,3.1436495780944824,21.09976577758789,2459.400634765625,3719.945068359375,16.188364028930664,0.04175005853176117,0.011757263913750648,0.06305629760026932,1.3818556070327759,6.993797302246094
77,0.01903512328863144,19.126808166503906,6.216486930847168,5.547614097595215,2.1728975772857666,2.5287089347839355,3.230651617050171,28.101436614990234,1649.2099609375,2008.7783203125,21.18698501586914,0.34479644894599915,0.09268882870674133,0.2079402506351471,0.9313489198684692,1.9060044288635254
78,0.025750044733285904,2.041395664215088,0.8514944911003113,0.9286074638366699,1.4930734634399414,1.4067342281341553,1.629010796546936,27.613027572631836,2015.0118408203125,2992.57080078125,1.4395967721939087,0.38131487369537354,0.15045760571956635,0.7464577555656433,2.884117364883423,8.078664779663086
