sample_idx,baseline,flip_action_x,scale_action_0.01x,scale_action_0.05x,scale_action_2x,scale_action_15x,scale_action_20x,random_action,obs_gaussian_0.01,add_0.02_all,add_0.04_all,add_0.10_all,add_0.20_all
84,0.03085797280073166,7.123898506164551,4.745607376098633,4.0734052658081055,27.598297119140625,2040.2484130859375,4322.32275390625,3.6137337684631348,0.1952294409275055,0.03931743651628494,0.07578057795763016,0.5641104578971863,1.9579479694366455
85,0.010232266038656235,0.02842586673796177,3.0280933380126953,2.7717137336730957,18.29381561279297,1450.1329345703125,3309.975341796875,13.908774375915527,0.016295339912176132,0.0758577361702919,0.2645570933818817,0.7199579477310181,0.9361709356307983
86,0.34408631920814514,1.9659262895584106,0.5212374329566956,0.517544686794281,1.746509075164795,378.10784912109375,1041.692138671875,2.7819085121154785,0.1733374446630478,0.11087403446435928,0.22677110135555267,1.9642871618270874,5.159658432006836
87,0.038382358849048615,6.375916004180908,2.893632411956787,2.607064962387085,21.42205047607422,2154.091064453125,3475.95263671875,6.285704135894775,0.11377812922000885,0.02687898650765419,0.10841787606477737,0.6620298624038696,4.39804220199585
88,0.03070589154958725,0.49126559495925903,0.9538788199424744,0.8141148090362549,8.461751937866211,1111.5521240234375,1698.2293701171875,11.252084732055664,0.12832462787628174,0.27069711685180664,1.0378648042678833,3.6247570514678955,8.026082992553711
89,0.07633090019226074,0.5778769254684448,0.471956729888916,0.39120763540267944,0.6127666234970093,22.460124969482422,37.45171356201172,0.4091215431690216,0.459023118019104,0.263161301612854,0.7588362693786621,2.4233815670013428,5.5716071128845215
90,0.013962856493890285,4.241928577423096,2.832672357559204,2.8474345207214355,16.126934051513672,1696.630126953125,3414.350341796875,13.415233612060547,0.38208338618278503,0.0226350799202919,0.0730285570025444,0.690153956413269,4.6670708656311035
91,0.006532121449708939,6.099818229675293,4.293636322021484,4.408827781677246,22.073427200317383,2287.566650390625,3737.60546875,1.4944193363189697,0.02023141086101532,0.02344689704477787,0.09952174127101898,0.631337583065033,2.042544364929199
92,0.014342564158141613,1.9748725891113281,3.506042242050171,3.627293586730957,14.733359336853027,1709.5982666015625,3317.1826171875,16.713764190673828,0.03514634817838669,0.028536217287182808,0.06733086705207825,0.7455196380615234,1.54417884349823
93,0.01334457378834486,0.6267054080963135,1.2320849895477295,1.140920639038086,35.30210876464844,2141.380126953125,3781.626953125,4.566037654876709,0.19041013717651367,0.2849542200565338,0.7444857358932495,3.740259885787964,7.403848171234131
94,0.19098782539367676,0.7865450978279114,0.37199071049690247,0.31365007162094116,0.3052166700363159,16.792753219604492,26.447120666503906,12.075845718383789,0.33110395073890686,0.1906571239233017,0.3028457760810852,0.5764684081077576,0.8431421518325806
95,0.018017085269093513,3.76454758644104,1.5801122188568115,1.3391659259796143,24.112323760986328,2348.4306640625,4119.6484375,23.6169490814209,0.04760570824146271,0.13536623120307922,0.5201054215431213,1.9558367729187012,7.044671058654785
96,0.06486409902572632,11.382223129272461,5.062798500061035,4.670528411865234,21.919580459594727,1747.146484375,3370.709228515625,10.016351699829102,0.9543023705482483,0.054608073085546494,0.07428822666406631,0.42776697874069214,0.9423277974128723
97,0.013347821310162544,20.397634506225586,8.739296913146973,7.654421329498291,21.484193801879883,996.5618896484375,1398.237060546875,38.545135498046875,0.04519610106945038,0.06337384134531021,0.25933077931404114,0.9094839096069336,1.8980700969696045
98,0.0241687074303627,0.0809326097369194,2.1411867141723633,2.287870168685913,28.630475997924805,2477.647216796875,3643.4912109375,3.429943799972534,0.7096738815307617,0.03716787323355675,0.327282190322876,2.3079771995544434,6.423490524291992
99,0.0080715985968709,3.5840260982513428,3.0728378295898438,2.9312098026275635,30.332901000976562,2060.8818359375,3531.47412109375,3.4032182693481445,0.06888397783041,0.03948754817247391,0.16754250228405,0.8543310165405273,3.0251035690307617
