ep,which_goal,steps_accum,reward,loss,diff,raw_input_action_x,raw_input_action_y,assisted_action_x,assisted_action_y,gamma
1,,20,-3.0522565173241976,40.90071487426758,0.0,0.2826319,0.45454267,0.2826319,0.45454267,0.0
1,,21,-3.4590038079155456,13.142769813537598,0.0,-0.0,-0.6461684,-0.0,-0.6461684,0.0
1,,22,-3.497962850988527,1.7555383443832397,0.0,-0.0,-0.8260445,-0.0,-0.8260445,0.0
1,,23,-3.501191242615888,0.8697983622550964,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,24,-3.501462216377338,0.8359694480895996,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,25,-3.501479906797033,1.0888737440109253,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,26,-3.5014737833380076,0.9261759519577026,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,27,-3.5014649479875994,1.7631758451461792,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,28,-3.501455661996256,8.825014114379883,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,29,-3.501446234005301,5.425929069519043,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,30,-2.5139580731454245,23.668245315551758,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,31,-1.5194676390540476,50.06645965576172,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,32,0.49352156617299814,6.547455787658691,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,33,1.5262083472193828,1.162683129310608,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,34,0.43894516490095614,9.633336067199707,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,35,-1.8619351372327089,128.32308959960938,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,36,-3.9682969481604156,146.97901916503906,0.0,-0.4817957,1.0,-0.4817957,1.0,0.0
1,,37,-7.074949355376715,71.22869110107422,0.0,-0.16714987,1.0,-0.16714987,1.0,0.0
1,,38,-10.531183061151395,70.82882690429688,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,39,-12.522558201016784,0.9688416719436646,0.0,1.0000305,1.0,1.0000305,1.0,0.0
1,,40,-12.02833698537887,64.38578796386719,0.0,1.0000305,1.0,1.0000305,1.0,0.0
1,,41,-11.980830692325025,2.5522007942199707,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,42,-11.977006991415648,20.583415985107422,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,43,-10.529275822267781,1.3097589015960693,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,44,-8.789690308518162,12.807782173156738,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,45,-6.917203202608049,7.74714469909668,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,46,-8.467237646776335,66.31443786621094,0.0,1.0000305,1.0,1.0000305,1.0,0.0
1,,47,-10.219175346694866,0.7055892944335938,0.0,0.5265969,1.0,0.5265969,1.0,0.0
1,,48,-11.823028520672896,0.30507850646972656,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,49,-12.949024319972834,16.63167381286621,0.0,-1.0,1.0,-1.0,1.0,0.0
1,,50,-13.2292196851466,9.655876159667969,0.0,-0.1652272,1.0,-0.1652272,1.0,0.0
1,,51,-13.253310087708844,0.27288922667503357,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,52,-13.2550999007584,21.254199981689453,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,53,-12.229844731531871,26.66326141357422,0.0,-0.0,-0.6735435,-0.0,-0.6735435,0.0
1,,54,-10.296328099068047,42.815834045410156,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,55,-7.513203027200643,31.123945236206055,0.0,0.52455217,-1.0000305,0.52455217,-1.0000305,0.0
1,,56,-4.364951111770605,1.589423656463623,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,57,-1.6863170332540087,1.1819871664047241,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,58,-4.778322268246171,41.998435974121094,0.0,0.99020356,1.0,0.99020356,1.0,0.0
1,,59,-7.060485438791943,0.6539955735206604,0.0,1.0000305,1.0,1.0000305,1.0,0.0
1,,60,-5.510652052967128,0.6991961598396301,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,61,-3.6967842895099094,0.6432517766952515,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,62,-2.231266153035344,1.8206514120101929,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,63,-1.4704461303867546,2.6976022720336914,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,64,-1.383543406530471,29.813669204711914,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,65,-1.7725033516013793,2.060943126678467,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,66,-1.4113375474141983,1.131049633026123,0.0,-0.4552446,1.0,-0.4552446,1.0,0.0
1,,67,-1.875632343327251,1.0217201709747314,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,68,-2.719692771087255,0.6354395747184753,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,69,-3.0981168218481887,12.665732383728027,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,70,-2.886915079092451,2.6258859634399414,0.0,0.8732261,-1.0000305,0.8732261,-1.0000305,0.0
1,,71,-2.8682053871453923,1.389784336090088,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,72,-2.866688916224134,0.40100136399269104,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,73,-2.8665617660121647,0.537082314491272,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,74,-2.8665471740694657,12.945269584655762,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,75,-2.8665416840149334,14.118456840515137,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,76,-2.8665369203922317,8.704717636108398,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,77,-2.8665322050534128,0.051120325922966,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,78,-2.8665274861662953,0.5621955990791321,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,79,-3.401972271816305,1.1252174377441406,0.0,-0.91384625,-1.0000305,-0.91384625,-1.0000305,0.0
1,,80,-4.048909994576744,1.1586214303970337,0.0,-0.74617755,-1.0000305,-0.74617755,-1.0000305,0.0
1,,81,-4.4687125125528535,0.2034771889448166,0.0,-0.38602862,-1.0000305,-0.38602862,-1.0000305,0.0
1,,82,-4.800569976835919,0.7303008437156677,0.0,-0.43516344,-1.0000305,-0.43516344,-1.0000305,0.0
1,,83,-4.171090328238692,0.7553533911705017,0.0,-0.9370098,-1.0000305,-0.9370098,-1.0000305,0.0
1,,84,-1.1121696391804843,0.836736261844635,0.0,-0.8261971,1.0,-0.8261971,1.0,0.0
1,,85,1.713990209473629,0.9257104396820068,0.0,-0.29221472,1.0,-0.29221472,1.0,0.0
1,,86,4.203227781067037,0.26820528507232666,0.0,-0.0,1.0,-0.0,1.0,0.0
1,,87,1.5344531456521961,2.7572643756866455,0.0,-1.0,1.0,-1.0,1.0,0.0
1,,88,1.071311699355796,0.48912280797958374,0.0,-0.30460525,-1.0000305,-0.30460525,-1.0000305,0.0
1,,89,-0.4798732304001081,1.7750239372253418,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,90,-1.0576264160238007,1.5754458904266357,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
1,,91,-4.31226259201545,3.3032519817352295,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,92,-3.3732504089057365,0.8363610506057739,0.0,-0.986877,1.0,-0.986877,1.0,0.0
1,,93,-6.030843339517026,0.3086904287338257,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,94,-6.293788068283822,2.5310399532318115,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,95,-5.331739146323767,18.775379180908203,0.0,-0.1745964,0.3548387,-0.1745964,0.3548387,0.0
1,,96,-6.247402162479081,2.5559353828430176,0.0,-0.0,-0.51713616,-0.0,-0.51713616,0.0
1,,97,-6.336540940302991,0.8833709359169006,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
1,,98,-5.506830083387866,5.685248374938965,0.0,0.4907071,-1.0000305,0.4907071,-1.0000305,0.0
1,,99,-4.0927201017875925,0.5215556025505066,0.0,0.23618275,0.31965086,0.23618275,0.31965086,0.0
1,,100,0.3037846514768505,2.4710943698883057,0.0,0.8348643,1.0,0.8348643,1.0,0.0
2,,1,-2.2105155978265714,0.7423598766326904,0.0,0.11102634,-0.21408734,0.11102634,-0.21408734,0.0
2,,2,-9.040368698214364,0.8474045991897583,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,3,-9.751135732838025,3.2635178565979004,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,4,-9.83039824024278,2.3784446716308594,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,5,-9.839595481447722,1.306409478187561,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,6,-9.493742013320002,0.7662944793701172,0.0,-0.7919248,-1.0000305,-0.7919248,-1.0000305,0.0
2,,7,-9.990331504225955,1.2301738262176514,0.0,-0.27414778,-1.0000305,-0.27414778,-1.0000305,0.0
2,,8,-12.496178760920687,0.6015849709510803,0.0,-0.65703297,-0.5093234,-0.65703297,-0.5093234,0.0
2,,9,-15.48055577607684,4.729190349578857,0.0,-0.50108343,-0.23169653,-0.50108343,-0.23169653,0.0
2,,10,-17.956433953936394,0.0836581438779831,0.0,-0.34730065,-0.54451126,-0.34730065,-0.54451126,0.0
2,,11,-18.43856620900985,1.594712734222412,0.0,-0.4698935,-0.45066682,-0.4698935,-0.45066682,0.0
2,,12,-16.042882286555468,0.7526440024375916,0.0,-0.9192175,0.421308,-0.9192175,0.421308,0.0
2,,13,-13.768457056968156,2.2948930263519287,0.0,-0.0,0.42716756,-0.0,0.42716756,0.0
2,,14,-8.046706290722847,5.389200687408447,0.0,0.3762627,0.694998,0.3762627,0.694998,0.0
2,,15,-7.47589637859199,1.062150239944458,0.0,-0.0,0.8181707,-0.0,0.8181707,0.0
2,,16,-7.724575031681414,14.45122241973877,0.0,-0.0,0.0,-0.0,0.0,0.0
2,,17,-11.082204444347113,1.5373748540878296,0.0,-0.0,0.8768273,-0.0,0.8768273,0.0
2,,18,-2.3413953696331955,2.1221044063568115,0.0,0.60551775,-1.0000305,0.60551775,-1.0000305,0.0
2,,19,1.3140489708249121,0.15343953669071198,0.0,0.5263833,-1.0000305,0.5263833,-1.0000305,0.0
2,,20,-5.881657611684862,1.1794447898864746,0.0,0.67757195,-1.0000305,0.67757195,-1.0000305,0.0
2,,21,-8.906330472023932,1.0793697834014893,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,22,-9.301146567774996,4.519643783569336,0.0,0.16953032,-1.0000305,0.16953032,-1.0000305,0.0
2,,23,-9.361982641857836,0.5232309699058533,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,24,-9.492575607683564,2.9966084957122803,0.0,0.10556352,-1.0000305,0.10556352,-1.0000305,0.0
2,,25,-11.932824371479894,1.604413390159607,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
2,,26,-13.454208210406907,10.588115692138672,0.0,0.97936946,-1.0000305,0.97936946,-1.0000305,0.0
2,,27,-13.722707126310983,3.2660839557647705,0.0,0.342143,-1.0000305,0.342143,-1.0000305,0.0
2,,28,-13.584478114671343,0.746174693107605,0.0,-0.44703513,-1.0000305,-0.44703513,-1.0000305,0.0
2,,29,-13.822082688520819,1.3338000774383545,0.0,-0.97961366,-1.0000305,-0.97961366,-1.0000305,0.0
2,,30,-12.786106934686721,1.6808229684829712,0.0,-0.981109,-1.0000305,-0.981109,-1.0000305,0.0
2,,31,-9.921438604205242,0.959609866142273,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,32,-9.45491848725814,0.7585570812225342,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,33,-9.399937697712694,0.7466538548469543,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,34,-10.430534356321475,2.4292500019073486,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
2,,35,-15.347586627390518,0.6543339490890503,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
2,,36,-18.211433290340924,9.524239540100098,0.0,-0.73247474,-1.0000305,-0.73247474,-1.0000305,0.0
2,,37,-12.68361171398473,2.406195878982544,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
2,,38,-12.213801014876747,0.7823368906974792,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,39,-12.177595490494333,2.6534554958343506,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,40,-11.480673051421508,1.8064155578613281,0.0,0.16156499,-1.0000305,0.16156499,-1.0000305,0.0
2,,41,-11.422770040788631,0.4727308452129364,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,42,-12.90857103146098,1.763781189918518,0.0,-0.32932523,-1.0000305,-0.32932523,-1.0000305,0.0
2,,43,-14.690133643773311,1.7020108699798584,0.0,-0.30539873,-1.0000305,-0.30539873,-1.0000305,0.0
2,,44,-18.14824951171951,3.3679471015930176,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
2,,45,-18.45521697516704,3.2479162216186523,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,46,-13.95482614745541,1.3807860612869263,0.0,0.7475509,-1.0000305,0.7475509,-1.0000305,0.0
2,,47,-9.829492460991471,0.41572490334510803,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
2,,48,-9.86586547509772,2.3410837650299072,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
2,,49,-10.143555458184121,0.20667780935764313,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,50,-10.571069659478084,0.7101116180419922,0.0,0.14697714,-1.0000305,0.14697714,-1.0000305,0.0
2,,51,-12.085440373201463,2.997527837753296,0.0,0.5218665,-0.3978698,0.5218665,-0.3978698,0.0
2,,52,-12.952719260850499,1.2881871461868286,0.0,0.24137089,-0.96679586,0.24137089,-0.96679586,0.0
2,,53,-13.392167516269282,0.6169732809066772,0.0,0.29602954,-0.9237953,0.29602954,-0.9237953,0.0
2,,54,-13.530318168929067,1.4930377006530762,0.0,0.29203162,-0.18280587,0.29203162,-0.18280587,0.0
2,,55,-13.77778448387524,0.775659441947937,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,56,-13.923028424322231,0.48298564553260803,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,57,-14.011960600866026,1.2343957424163818,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,58,-19.20574363450904,62.69235610961914,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,59,-26.64365639527535,11.01086711883545,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,60,-35.08387578635365,67.05870056152344,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,61,-44.037500832696416,0.23035182058811188,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,62,-53.22984652910068,139.7412567138672,0.0,-0.0,1.0,-0.0,1.0,0.0
2,,63,-45.74001985958017,33.476139068603516,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,64,-40.966928292709014,37.05923080444336,0.0,0.9176916,-1.0000305,0.9176916,-1.0000305,0.0
2,,65,-35.498396105206766,33.67955017089844,0.0,1.0000305,-1.0000305,1.0000305,-1.0000305,0.0
2,,66,-29.488305202512457,23.10365867614746,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,67,-23.227792403525463,13.592122077941895,0.0,-0.25336465,-1.0000305,-0.25336465,-1.0000305,0.0
2,,68,-18.92529678446852,0.17154687643051147,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,69,-15.829084117758226,16.524749755859375,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,70,-14.17962111334307,18.11818504333496,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,71,-14.097109213896976,0.9166714549064636,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,72,-14.090397301344263,1.37027907371521,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,73,-13.838201291198647,0.48441755771636963,0.0,-0.36082032,-1.0000305,-0.36082032,-1.0000305,0.0
2,,74,-13.818826219026016,0.7920650839805603,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,75,-13.816513208268574,0.8575116395950317,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,76,-13.815482780317769,0.637416422367096,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,77,-13.573215062296462,0.9864413738250732,0.0,-0.633137,-1.0000305,-0.633137,-1.0000305,0.0
2,,78,-13.565278988800108,1.0529319047927856,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,79,-13.564414124802674,0.7440460324287415,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,80,-13.765959592255177,0.2965758442878723,0.0,0.6103091,-1.0000305,0.6103091,-1.0000305,0.0
2,,81,-13.797674827230876,0.9076045155525208,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,82,-13.976615298253282,13.511466979980469,0.0,0.27475813,-1.0000305,0.27475813,-1.0000305,0.0
2,,83,-13.995070543663656,0.4290826916694641,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,84,-13.996303122521542,17.772153854370117,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
2,,85,-14.286978834260433,3.530225992202759,0.0,0.7707755,-1.0000305,0.7707755,-1.0000305,0.0
2,,86,-14.315975468363686,1.2646862268447876,0.0,0.9363994,-1.0000305,0.9363994,-1.0000305,0.0
2,,87,-14.318437581441747,15.417465209960938,0.0,1.0000305,-0.48194832,1.0000305,-0.48194832,0.0
2,,88,-14.318662232982017,22.360610961914062,0.0,1.0000305,0.0,1.0000305,0.0,0.0
2,,89,-15.743320241763229,17.479869842529297,0.0,1.0000305,0.96481216,1.0000305,0.96481216,0.0
2,,90,-18.754518679318075,46.41524887084961,0.0,1.0000305,1.0,1.0000305,1.0,0.0
2,,91,-19.074176918247765,0.788001298904419,0.0,1.0000305,0.0,1.0000305,0.0,0.0
2,,92,-17.162834474847834,5.226310729980469,0.0,0.5789056,-0.6070742,0.5789056,-0.6070742,0.0
2,,93,-18.581529202611303,0.8608872890472412,0.0,0.90444654,0.5112461,0.90444654,0.5112461,0.0
2,,94,-19.257141512037133,1.3681734800338745,0.0,0.63274026,0.15149388,0.63274026,0.15149388,0.0
2,,95,-19.83311937237143,25.870027542114258,0.0,0.83275855,0.13782158,0.83275855,0.13782158,0.0
2,,96,-20.4170956398549,2.3667845726013184,0.0,0.8131046,0.1358684,0.8131046,0.1358684,0.0
2,,97,-20.469625128589797,0.632997989654541,0.0,0.56102175,0.0,0.56102175,0.0,0.0
2,,98,-18.517744630078578,13.46944522857666,0.0,0.6490066,-0.53080845,0.6490066,-0.53080845,0.0
2,,99,-17.156515176875477,5.964037895202637,0.0,0.6786706,-0.39201024,0.6786706,-0.39201024,0.0
2,,100,-15.032818213569232,2.0660972595214844,0.0,0.49952698,-0.9355144,0.49952698,-0.9355144,0.0
3,,1,-5.231693832558706,2.731525182723999,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,2,-5.751040191861687,1.78196382522583,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,3,-5.8054120469541735,1.6428563594818115,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,4,-5.811456730436391,2.054443359375,0.0,-0.0,-0.84167,-0.0,-0.84167,0.0
3,,5,-5.81218098734048,2.1051673889160156,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,6,-6.077820597747804,1.7858494520187378,0.0,0.2038026,-1.0000305,0.2038026,-1.0000305,0.0
3,,7,-6.132732470913759,2.324866771697998,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,8,-5.7643514304470225,2.7309560775756836,0.0,-0.29902035,-1.0000305,-0.29902035,-1.0000305,0.0
3,,9,-5.538883062139419,0.7862833738327026,0.0,-0.18826869,-1.0000305,-0.18826869,-1.0000305,0.0
3,,10,-5.502370819479004,1.0338144302368164,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,11,-5.4975485213630835,1.5125229358673096,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,12,-5.496949077010982,1.0373637676239014,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,13,-5.441596898952932,0.46049800515174866,0.0,-0.10019226,-1.0000305,-0.10019226,-1.0000305,0.0
3,,14,-5.486548161779676,2.0898661613464355,0.0,-0.5492111,-1.0000305,-0.5492111,-1.0000305,0.0
3,,15,-5.48084201434463,0.8957692384719849,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,16,-5.412824714284702,0.21205443143844604,0.0,0.11093478,-1.0000305,0.11093478,-1.0000305,0.0
3,,17,-5.410182080096095,0.9198097586631775,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,18,-6.853717103442727,0.7519176006317139,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
3,,19,-8.932936078582358,0.9821851253509521,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
3,,20,-9.117496555557032,3.8606622219085693,0.0,-1.0,-1.0000305,-1.0,-1.0000305,0.0
3,,21,-9.131831112604074,0.8946117758750916,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,22,-9.132921755042767,0.9725638628005981,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,23,-9.132985408029246,3.1021296977996826,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,24,-6.857461648605351,0.5628974437713623,0.0,0.8192999,-1.0000305,0.8192999,-1.0000305,0.0
3,,25,-5.819649064981876,3.559748411178589,0.0,0.49366742,-1.0000305,0.49366742,-1.0000305,0.0
3,,26,-5.745621303645996,2.074434757232666,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,27,-5.591282869520959,1.1945860385894775,0.0,0.1366924,-1.0000305,0.1366924,-1.0000305,0.0
3,,28,-5.357734530801474,3.7672810554504395,0.0,0.44938505,-1.0000305,0.44938505,-1.0000305,0.0
3,,29,-5.681036956006683,6.437749862670898,0.0,0.58159125,-1.0000305,0.58159125,-1.0000305,0.0
3,,30,-6.671303152226136,1.8911906480789185,0.0,0.61888486,-1.0000305,0.61888486,-1.0000305,0.0
3,,31,-7.590917228992885,4.717828273773193,0.0,0.52821434,-1.0000305,0.52821434,-1.0000305,0.0
3,,32,-7.863291732627679,8.956499099731445,0.0,0.8766137,-0.5132298,0.8766137,-0.5132298,0.0
3,,33,-7.8609053396058375,6.986296653747559,0.0,0.8199103,-0.8827174,0.8199103,-0.8827174,0.0
3,,34,-7.892138486893856,0.600351095199585,0.0,0.99612415,-1.0000305,0.99612415,-1.0000305,0.0
3,,35,-7.896499446190925,6.660776138305664,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,36,-7.89783013543689,1.7852554321289062,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,37,-7.875627501758627,1.7748167514801025,0.0,-0.18066958,-0.9218421,-0.18066958,-0.9218421,0.0
3,,38,-7.874372766054592,0.6550109386444092,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,39,-7.874509614245466,18.63593292236328,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,40,-7.87469451894041,1.0608115196228027,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,41,-7.855856807281552,20.362272262573242,0.0,-0.27640614,-0.9491867,-0.27640614,-0.9491867,0.0
3,,42,-7.880311212530682,0.8015354871749878,0.0,-0.5072787,-1.0000305,-0.5072787,-1.0000305,0.0
3,,43,-7.886457645064877,3.631359100341797,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,44,-7.886906887416299,4.915436744689941,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,45,-7.886898323770902,1.742151141166687,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,46,-7.886857521220537,12.96112060546875,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,47,-7.886830418471852,13.02585220336914,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,48,-7.886862757788775,0.9556324481964111,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,49,-7.886843709868692,5.061260223388672,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,50,-7.866022296048378,1.2547674179077148,0.0,0.17566454,-0.6598407,0.17566454,-0.6598407,0.0
3,,51,-7.887076522822855,0.6073266267776489,0.0,0.2720115,1.0,0.2720115,1.0,0.0
3,,52,-7.832946940903929,1.2982420921325684,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,53,-7.84925211325133,13.56864070892334,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,54,-7.850629401850579,1.215273380279541,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
3,,55,-7.8506878707760475,1.388048768043518,0.0,-0.0,-1.0000305,-0.0,-1.0000305,0.0
