ep,which_goal,steps_accum,reward,loss,diff,raw_input_action_x,raw_input_action_y,assisted_action_x,assisted_action_y,gamma
7,,7,79.47044442214917,1.1111712455749512,1.1451046,-0.18402661,-0.35291603,-0.18243226,0.7921876,0.6
7,,8,84.07691995194153,0.4269716441631317,1.80711,-0.0,-1.0000305,-0.002998324,0.8070769,0.6
7,0.0,9,84.29986533804102,0.870492160320282,1.1648178,-0.0,-1.0000305,-0.22194752,0.14344656,0.6
8,,1,5.091687140627577,5.246374607086182,1.9098014,-0.0,-1.0000305,0.94717705,0.6583413,0.6
8,,2,15.835108099267298,0.44875457882881165,1.5578824,-0.19190039,-0.58555865,0.062031757,0.95148915,0.6
8,,3,41.12204199734272,0.8839104175567627,0.7739378,-0.11447493,0.1906186,-0.11736165,0.96455103,0.6
8,,4,56.47904796250687,0.3740403652191162,1.5453941,-0.0,-0.6324656,-0.23590975,0.8948161,0.6
8,,5,63.05942147892975,0.9293065667152405,1.9241445,-0.0,-1.0000305,0.049623802,0.92347395,0.6
8,,6,84.61186035495531,1.705964207649231,1.7869548,0.15524766,-1.0000305,0.07245641,0.78500533,0.6
8,,7,95.52476691889349,1.563398838043213,1.1775643,-0.7030549,0.31571397,0.3311997,0.8787193,0.6
8,1.0,8,296.18099730810263,0.784429669380188,1.271025,-1.0,-0.1652272,-0.02413968,0.6491443,0.6
9,,1,2.3804555874226816,0.21244502067565918,1.8368533,-0.0,-1.0000305,0.2646381,0.81765944,0.6
9,,2,5.128854270263828,0.789896547794342,2.0558789,-0.59181494,-1.0000305,0.25067976,0.87529355,0.6
9,,3,7.94181897094697,0.4834996461868286,1.9256091,-0.0,-1.0000305,0.055363256,0.92478245,0.6
9,,4,30.489611668800038,2.0344297885894775,1.9597187,-0.0,-1.0000305,0.23404352,0.9456624,0.6
9,,5,45.65008868577442,1.6318150758743286,1.9278041,-0.0,-1.0000305,0.10132212,0.9251091,0.6
9,,6,67.51559012506331,1.166209101676941,1.6862382,-0.0,-1.0000305,0.095975436,0.6834741,0.6
9,,7,73.65835619915617,0.8572691679000854,1.215383,-0.37470627,-0.49171424,0.3919005,0.45140287,0.6
9,,8,94.8545225539202,0.16429579257965088,0.6397388,-0.65034944,0.0,-0.26984727,0.51427996,0.6
9,,9,98.67475933449242,1.5475437641143799,1.6843789,-0.933195,-1.0000305,-0.14386658,0.48795217,0.6
9,,10,103.92315992681424,1.3371837139129639,1.2887665,-0.1462447,-1.0000305,-0.058190502,0.28572428,0.6
9,1.0,11,304.26255472408184,0.771723747253418,1.4910228,-0.85067296,-0.84752953,0.080823444,0.31671426,0.6
10,,1,7.063986304120078,0.3830726444721222,1.1754174,-0.9227271,-0.47804195,-0.88297796,0.6967031,0.6
10,,2,24.49861831765435,0.7924094796180725,1.9540377,-0.0,-1.0000305,-0.02346086,0.9538663,0.6
10,,3,35.404014607849206,2.0644614696502686,1.7795208,-0.61394083,-1.0000305,-0.44052216,0.7710199,0.6
10,,4,44.304954825483314,1.2726572751998901,1.9436234,-0.110293895,-1.0000305,0.41668695,0.8707883,0.6
10,,5,61.252250383281016,1.0680862665176392,1.958412,-0.13342692,-1.0000305,0.022363678,0.9521751,0.6
